الجهة الرئيسية,تاريخ الإنشاء,اسم المنافسة,قيمة الترسية بالريال 
وزارة البلديات والإسكان,"22 February, 2025",صيانة وتوريد زيوت وشحوم  للمعدات التابعه لبلدية محافظة يدمه,98670.0
وزارة البلديات والإسكان,"22 February, 2025",صيانة وتوريد كفرات لمعدات البلديه,98900.0
وزارة البلديات والإسكان,"22 February, 2025",تأمين وتوريد كيابل لبلدية يبرين,99992.5
وزارة البلديات والإسكان,"22 February, 2025",تأمين وتوريد صاج حديد لبلدية يبرين,99808.5
وزارة البلديات والإسكان,"22 February, 2025",أعمال زينة شهر رمضان 2025م للشوارع,494500.0
وزارة البلديات والإسكان,"22 February, 2025",‏‏ أعمال زينة شهر رمضان 1446هـ للمباني الإدارية,485645.0
وزارة الصحة,"22 February, 2025",منافسة تأمين احتياج الفعاليات والأنشطة لإسكانات المستشفيات التابعة لتجمع نجران الصحي AD-004,499767.0
وزارة الصحة,"22 February, 2025",منافسة تأمين احتياج قطع غيار للمركبات الخدمية والإسعافية بالمستشفيات الخارجية AD-005,499491.0
وزارة البيئة والمياه والزراعة,"23 February, 2025",صيانة معدات تابعة للمؤسسة العامة للري,42101.5
وزارة البيئة والمياه والزراعة,"23 February, 2025",عملية تامين عدد زراعية للمشاتل وبرامج التشجير,39698.0
وزارة الصحة,"23 February, 2025",منافسة توريد بنزين 91 لمستشفى وادي الدواسر العام,93100.0
وزارة البلديات والإسكان,"23 February, 2025",صيانة دينامو و الغطاسات في الحدائق التابعة لبلدية يبرين وحرض,92000.0
وزارة البلديات والإسكان,"23 February, 2025",صيانة أعمدة الانارة في الهجر التابعة لبلدية يبرين,99475.0
وزارة البلديات والإسكان,"23 February, 2025",إعادة تأهيل مدخل هجرة الخن لمعالجة التشوهات البصرية و الحوادث,99820.0
وزارة البلديات والإسكان,"23 February, 2025",استئجار معدات لخدمة الهجر التابعة لبلدية يبرين وحرض,98900.0
وزارة البلديات والإسكان,"23 February, 2025",صيانة المظلات في المباني و المواقع التابعة لبلدية يبرن وحرض,97750.0
وزارة البلديات والإسكان,"23 February, 2025",توريد وتركيب مجسمات رمضانيه لمداخل القوارة والقرى التابعه لها,99475.0
وزارة البلديات والإسكان,"23 February, 2025",عملية منافسة توريد مواد بناء لبلدية اللهابه,97405.0
وزارة البلديات والإسكان,"24 February, 2025",أعمال صيانة توريد خلطة أسفلتيه مع MC1 أو RC1,87503.5
وزارة التعليم,"24 February, 2025",تجهيز حفل تخريج الدفعة الثامنة عشر بالجامعة,898863.0
وزارة النقل,"24 February, 2025",تأمين كفرات لجيب راف فور رقم( د ن ك 2413) وجيب فورشينر رقم (ر د ي 8951) فرع وزارة النقل والخدمات اللوجستية بمنطقة مكة المكرمة,3519.0
هيئة تطوير المنطقة الشرقية,"24 February, 2025",تدقيق القوائم المالية على أساس الاستحقاق 2023م,46000.0
وزارة البلديات والإسكان,"24 February, 2025",توريد ليات عقود زينة لبلدية الخبراء ,99820.0
وزارة النقل,"24 February, 2025",نأمين جهاز فحص الشاحنات والمعدات فرع وزارة النقل والخدمات اللوجستية بمنطقة مكة المكرمة,10120.0
وزارة البلديات والإسكان,"24 February, 2025",توريد كفرات وزيوت للسيارات الميدانية التابعة للبلدية,99084.0
وزارة الإعلام,"24 February, 2025",صيانة ونظافة مبنى جريدة أم القرى بمكة المكرمة ,1238565.0
وزارة البلديات والإسكان,"24 February, 2025",عملية تجديد خدمة التوقيع الرقمي لزوم وكالة التحول الرقمي والمدن الذكية-أمانة المنطقة الشرقية,33925.0
وزارة النقل,"24 February, 2025",تأمين ماكينة تغير زيت الجير بوكس للسيارات فرع وزارة النقل والخدمات اللوجستية بمنطقة مكة المكرمة,5520.0
البيئة والمياه والزراعة,"24 February, 2025",إصلاح واستبدال الأجزاء التالفة من كيابل الكهرباء في مركز البيانات ,99360.0
وزارة البلديات والإسكان,"24 February, 2025", مشروع تصريف مياه الامطار بطريق الملك عبدالعزيز,2313276.75
وزارة البلديات والإسكان,"24 February, 2025",توريد جهاز جي بي اس ,99475.0
وزارة البلديات والإسكان,"24 February, 2025",تأمين طلبات لسيارات ومعدات البلدية,98008.75
وزارة البلديات والإسكان,"24 February, 2025",تأمين طلبات لسيارات ومعدات البلدية,24265.0
وزارة البلديات والإسكان,"24 February, 2025",تامين القطع واصلاح سيارة داتسون غمارتين رقم ا ل ع 1887 موديل 2013,5222.5
وزارة البلديات والإسكان,"24 February, 2025",توريد وتركيب مجسمات رمضانية مضيئة للدوارات ,481850.0
وزارة البلديات والإسكان,"24 February, 2025",توريد سجادة ورد لبلدية الدليميه,0.0
وزارة البلديات والإسكان,"24 February, 2025",توريد مواد كهرباء,319031.85
المؤسسة العامة للموانئ,"24 February, 2025",حامل بطاقة موظف,38778.0
وزارة الصحة,"24 February, 2025",تأمين احتياج قسم الصيانة العامة - برادات مياه - مستشفى الملك خالد بتجمع نجران الصحي - شراء مباشر رقم الطلب KKHN-DP-25-022,0.0
وزارة البلديات والإسكان,"24 February, 2025",مشروع تامين وتوريد كيابل واعمدة انارة  محافظة بني حسن ,498979.25
وزارة البلديات والإسكان,"24 February, 2025",مشروع تامين وتوريد مياة لري المسطحات الخضراء  محافظة بني حسن ,499962.5
وزارة التعليم,"24 February, 2025",توريد وتركيب اللوحات التعريفية والارشادية بجامعة المجمعة ,234910.5
وزارة البلديات والإسكان,"24 February, 2025",صيانة آلات تصوير وطابعات لبلدية محافظة عيون الجواء,25000.0
وزارة البلديات والإسكان,"24 February, 2025",توريد وتركيب لعبه أطفال,88550.0
وزارة البلديات والإسكان,"24 February, 2025",صيانة شبكات الري بالحدائق بجلاجل,51853.5
الهيئة السعودية للبيانات والذكاء الاصطناعي,"24 February, 2025",توريد أجهزة محمولة,22195.0
وزارة البلديات والإسكان,"24 February, 2025",صيانة مظلات بلدية جلاجل,0.0
جهات خاصة بمنافسات,"24 February, 2025",تجديد رخص أنظمة تصحيح سد الثغرات الأمنية,616342.5
وزارة البلديات والإسكان,"24 February, 2025",تامين وتركيب نجيل صناعي ملون,64211.4
وزارة البلديات والإسكان,"24 February, 2025",استئجار بئر مياة ,0.0
